"GeneID","N2.Mean_N","WDR5.Mean_N","Fold.Change_Log2","P.Value","Chrom.No","start","end","strand"
13118,541.6797357,967.5870936,0.836951405,0.02874634,"IV",16737197,16739747,"minus"
13119,83.07144274,460.9182339,2.472086326,2.13e-09,"IV",16736231,16743055,"plus"
13122,4593.70219,2911.233553,-0.658026746,0.024120037,"I",10966383,10970159,"minus"
13123,7886.607876,4767.46898,-0.726181362,0.009362275,"I",10970486,10980104,"plus"
13124,2764.745534,5993.296451,1.116203035,4.41e-05,"I",10979600,11004276,"minus"
13125,7.30157834,13.53989237,0.890936009,0.577724892,"I",11015479,11017490,"plus"
13126,24.47406476,64.43611246,1.396615726,0.094320769,"I",11018564,11025646,"minus"
13127,10317.02114,5173.887671,-0.995705841,0.036960789,"I",11032334,11034046,"plus"
13128,17148.39568,8576.117747,-0.999676993,0.003920539,"I",11034043,11038820,"minus"
13129,11851.27327,5902.821597,-1.005565423,0.000520249,"I",11039049,11052487,"plus"
13130,22.53720323,11.99519453,-0.909851939,0.507297731,"I",11123754,11124115,"plus"
13131,4161.398399,3546.197846,-0.230795386,0.555498914,"I",11163803,11177718,"minus"
13132,6613.724814,4545.553061,-0.54100718,0.059449,"III",10947343,10951070,"plus"
13133,21.33824819,17.53995479,-0.28279671,0.627142362,"I",11967645,11969809,"minus"
13135,17908.66371,35717.9222,0.995990466,0.003223952,"I",11979431,11985646,"plus"
13136,6304.977628,5041.574439,-0.322616906,0.261536468,"I",11998770,12002726,"plus"
13137,4738.430887,1929.264066,-1.296358771,4.48e-05,"I",12002553,12004988,"minus"
13138,847.4716575,474.8766446,-0.835612317,0.019448216,"I",12020749,12028304,"plus"
13139,8029.827004,5537.296643,-0.536187095,0.056686765,"II",9704823,9706183,"minus"
13140,19209.79034,14590.78188,-0.396784577,0.170385862,"II",9701353,9703673,"minus"
13143,12885.11575,9898.79688,-0.380380404,0.361785262,"II",9742924,9746008,"minus"
13144,33880.78343,25372.23317,-0.417216729,0.328218667,"II",9738876,9742827,"minus"
13145,14724.0875,12068.55106,-0.286925751,0.642832925,"II",9721705,9724467,"minus"
13146,204.8666065,187.2818779,-0.129473536,0.931219021,"II",9750354,9752265,"minus"
13147,1941.470586,1839.817722,-0.07758701,0.767778513,"II",9826454,9827867,"minus"
13149,1026.001088,990.2578037,-0.051156191,0.755102641,"II",14954202,14958113,"minus"
13150,15317.28917,5438.590474,-1.493856294,0.000196906,"II",14968561,14969280,"minus"
13151,3321.464727,2655.615477,-0.322773328,0.390843573,"II",14969572,14976929,"plus"
13152,20.14159747,51.18375231,1.345507805,0.19330752,"II",14980854,14983933,"minus"
13153,62.95255545,136.6733628,1.118395245,0.070771613,"II",14985730,14987149,"plus"
13154,32.26872461,8.125562632,-1.989596941,0.059115459,"II",14992822,14993327,"plus"
13155,2493.589723,1047.027298,-1.251925057,1.5e-05,"II",14994121,14997368,"plus"
13156,32432.9808,18786.72938,-0.787747696,0.026161346,"II",15004789,15010347,"minus"
13157,258.1111676,124.6565658,-1.05003369,0.010431047,"II",15001820,15003434,"minus"
13158,123.5383401,67.39151927,-0.874319896,0.343815956,"II",15010716,15013332,"plus"
13159,77.55465714,160.5014345,1.049300869,0.186173294,"II",15019147,15025692,"plus"
13160,25194.2078,13213.56382,-0.931072466,0.001389674,"II",15026104,15036956,"plus"
13161,4273.270048,2411.616083,-0.825340235,0.049055034,"II",15037913,15039338,"plus"
13162,28.59479503,29.43663146,0.041860024,0.793657057,"II",15051539,15055642,"minus"
13163,9.594772073,18.05508346,0.912084649,0.428586089,"II",15058151,15061981,"plus"
13164,17145.17617,11227.6043,-0.610752604,0.026431994,"II",15064615,15071590,"minus"
13165,111.9632182,44.59924673,-1.327933612,0.040859472,"II",15077197,15079399,"plus"
13166,2367.677451,4223.018016,0.834801846,0.003274937,"II",15084400,15089576,"plus"
13167,2594.007138,1288.230114,-1.009792127,0.001840717,"II",15090104,15108932,"plus"
13168,21662.58982,16760.34336,-0.370154026,0.177087013,"II",15120223,15123270,"plus"
13170,2676.068269,1334.941629,-1.003338259,0.000529317,"II",15126498,15133945,"minus"
13171,975.9523832,2837.185695,1.539577913,0.038615798,"II",15135417,15145197,"plus"
13172,23.58558302,1.090218928,-4.435215485,0.014098929,"II",15140400,15140905,"minus"
13173,534.6523824,3565.308772,2.737353929,0.000446453,"II",15145872,15151841,"plus"
13176,4962.748047,5193.620905,0.0656015,0.451368202,"II",15110068,15116243,"plus"
13177,19079.91283,14243.33831,-0.42176726,0.159061132,"I",11216110,11221967,"minus"
13178,2087.288619,1458.206739,-0.517434828,0.128018029,"I",11222358,11224156,"plus"
13180,2030.522015,3963.752275,0.965016131,0.000146527,"I",11294628,11297185,"minus"
13181,65.45403804,441.8886842,2.755128883,0.000497171,"I",11292653,11294174,"minus"
13182,1.593194806,20.60800319,3.693210136,0.120917099,"I",11300735,11301654,"plus"
13186,51.7976599,69.6079256,0.42636466,1,"I",11417835,11421264,"plus"
13187,165.6789886,154.5556459,-0.100264294,0.822641127,"II",14734335,14739167,"minus"
13188,2130.457524,1341.687028,-0.667115111,0.046761473,"II",14747833,14752415,"minus"
13189,13422.70935,8792.191659,-0.610381166,0.032561043,"II",14754593,14778135,"plus"
13190,50.69420391,28.50050498,-0.830833325,0.246722284,"II",14755903,14757735,"minus"
13192,22.90642849,28.74484519,0.327550726,0.654916592,"II",14771887,14772913,"minus"
13193,1357.714796,987.1305929,-0.459867592,0.264111418,"II",14778290,14782649,"plus"
13194,3.967023276,16.92302446,2.09285866,0.287942794,"II",14785100,14785927,"minus"
13195,49.52290077,58.00117826,0.227986386,0.432384089,"II",14791025,14792520,"plus"
13196,13736.04407,11092.64623,-0.308363002,0.37715618,"II",14798396,14800829,"plus"
13197,3017.756435,3337.301836,0.145205805,0.81106705,"I",14688661,14691712,"minus"
13198,786.9523217,952.599855,0.275594098,0.822522903,"I",14694159,14700338,"plus"
13200,14305.41874,8897.828167,-0.685036585,0.071192638,"I",14707047,14707864,"minus"
13201,6002.250793,5028.748727,-0.255304133,0.333623313,"I",14708278,14710918,"minus"
13202,25845.80012,25372.30489,-0.026675281,0.958032637,"I",14711070,14715019,"plus"
13203,2464.375469,2863.575263,0.216595442,0.36381565,"I",14716591,14719018,"plus"
13204,5632.263125,3868.20943,-0.542048828,0.047831866,"I",14815699,14820211,"minus"
13207,89.77427371,85.90792379,-0.063510871,0.921600709,"II",13712904,13715802,"minus"
13208,3950.816318,1880.340322,-1.071156975,0.024012861,"II",13722894,13724939,"plus"
13209,35536.6566,17804.05355,-0.997102209,0.009474535,"II",13725992,13729540,"plus"
13210,6288.720827,4123.801096,-0.608791843,0.094942071,"II",13724911,13725814,"minus"
13211,2236.100628,1384.348446,-0.691777992,0.150808374,"II",13729646,13731469,"plus"
13212,2206.802233,1088.415466,-1.019727984,0.000895863,"II",14256275,14269077,"minus"
13213,7807.742563,5436.418287,-0.522249022,0.086425691,"II",14252280,14255564,"plus"
13214,3492.803243,2784.05303,-0.327198683,0.465418976,"II",14276575,14283901,"plus"
13215,271.6033721,514.6755444,0.922161841,0.014588285,"II",14292748,14295979,"plus"
13216,2679.665142,3117.616485,0.218390736,0.358894172,"II",14297221,14299767,"plus"
13217,6105.371692,5299.73727,-0.204158287,0.609181453,"II",14339930,14344378,"minus"
13218,4979.416437,3878.340763,-0.360537107,0.380284455,"II",14344374,14346081,"minus"
13219,54363.71542,35850.88184,-0.600635453,0.185064196,"II",14349707,14351388,"plus"
13220,4587.386361,4367.223339,-0.070956108,0.948368579,"II",14307778,14310703,"minus"
13221,182.517553,171.5086512,-0.089753866,0.876921312,"II",14318082,14320963,"plus"
13222,820.8488725,580.909081,-0.498804247,0.112034571,"II",14455556,14464857,"plus"
13223,23299.10737,18498.8882,-0.332836118,0.290257981,"IV",12605673,12614700,"minus"
13224,10804.70859,5518.600619,-0.969285776,0.001990532,"IV",12601105,12605402,"minus"
13225,19551.585,21026.25081,0.104906058,0.708112018,"III",11850400,11862151,"minus"
13226,13.96986106,16.06622336,0.201713167,0.865113095,"III",11886385,11892872,"minus"
13227,4733.996706,6517.688818,0.461301771,0.079651487,"III",11871155,11878749,"minus"
13228,17166.21087,22056.21268,0.361613458,0.182819096,"III",11933894,11946917,"minus"
13230,5895.523035,1900.442428,-1.63328449,2.16e-07,"III",11882484,11883439,"minus"
13231,6245.134559,4032.79942,-0.630951005,0.050006932,"III",11894684,11898173,"minus"
13232,11878.1725,8903.428099,-0.415880058,0.403412216,"III",11899239,11907287,"minus"
13233,10384.74149,5245.363965,-0.985350516,0.000920737,"III",11907429,11908374,"plus"
13234,7639.915748,3803.428901,-1.006256092,0.000876776,"III",11908868,11909860,"plus"
13235,5820.148187,4618.846686,-0.333523227,0.248219235,"III",11910359,11914215,"minus"
13236,11765.66064,11559.52759,-0.025499891,0.963569068,"III",11917384,11918621,"minus"
13237,13419.56293,9355.171752,-0.520501639,0.321104669,"III",11915046,11915614,"minus"
13238,122328.1195,85617.18734,-0.514783727,0.193590935,"III",11920616,11921520,"plus"
13239,7876.404591,5226.92371,-0.591575118,0.127388583,"III",11921592,11923758,"plus"
13240,5746.560857,3607.226758,-0.671808688,0.041518166,"III",11961853,11971258,"minus"
13241,20901.4459,9317.483358,-1.165590505,0.000297779,"III",11971361,11973992,"minus"
13242,1285.437726,1372.4645,0.094509114,0.80545101,"III",11974016,11978965,"minus"
13243,3036.733676,2205.526317,-0.461397413,0.101021407,"III",11982454,11989835,"plus"
13244,2325.583849,1401.174573,-0.730956245,0.033021572,"III",11999397,12002852,"minus"
13246,1495.570296,816.8967364,-0.872470099,0.005432424,"II",12133144,12147070,"plus"
13247,608.7152977,405.325956,-0.586685058,0.13360963,"II",12147739,12150152,"plus"
13248,396.6584693,350.9815168,-0.176502295,0.488544021,"II",12150828,12151822,"plus"
13249,361.4577199,175.5707153,-1.041774676,0.002691087,"II",12151904,12154192,"plus"
13250,1226.513256,535.5113425,-1.195573789,0.000144896,"II",12154448,12156751,"plus"
13251,240.5167504,151.8762433,-0.663241153,0.04138473,"II",12156876,12159188,"plus"
13252,566.9058162,281.4710575,-1.010122487,0.006191182,"II",12159419,12162595,"plus"
13253,4948.476126,2939.105264,-0.751607288,0.015316216,"II",12164775,12170735,"plus"
13254,9593.86383,2955.988495,-1.698471309,1.76e-05,"II",12248080,12249020,"minus"
13255,4726.225972,5953.590112,0.33307129,0.278897042,"II",12257583,12266156,"minus"
13256,21126.61824,10064.79977,-1.06974338,0.000636789,"II",12176816,12184808,"minus"
13257,2071.60196,1737.411997,-0.253806924,0.560824427,"II",12185943,12189208,"plus"
13258,17776.45765,21154.31389,0.25098403,0.425584144,"II",12189813,12199895,"minus"
13259,4054.423866,3195.323361,-0.343534985,0.294423514,"II",12200543,12202319,"minus"
13260,22688.18572,12267.07318,-0.887150172,0.003664551,"II",12225294,12227558,"plus"
13261,2547.593135,1520.15141,-0.744919863,0.019941781,"II",12228255,12236510,"plus"
13263,52043.95234,42813.41192,-0.281667715,0.249289589,"II",12240323,12242025,"plus"
13264,264.831,906.1354885,1.774654775,0.000458379,"II",12242881,12247546,"plus"
13265,3238.228472,2134.271863,-0.60146082,0.055022704,"II",12251672,12256563,"minus"
13266,45244.44233,43400.09675,-0.060042329,0.888107092,"II",12264101,12266040,"plus"
13267,6884.28715,3461.600251,-0.991868144,0.003087573,"II",12269747,12274980,"minus"
13268,6779.704614,3930.53597,-0.786496365,0.008630757,"II",12276286,12279315,"minus"
13269,4716.641744,2791.514569,-0.756711938,0.065128203,"II",12277517,12280219,"plus"
13270,11314.93421,6264.178067,-0.853031068,0.010606529,"II",12289341,12300009,"plus"
13272,256.9543007,527.5037826,1.03766964,0.006505183,"II",12203245,12209374,"plus"
13273,545.693073,1408.726125,1.368229525,4.55e-06,"II",12358628,12366959,"minus"
13274,7.606510096,11.551638,0.602790842,0.666839883,"II",12373458,12379447,"minus"
13275,35.32056376,139.2277105,1.978866104,0.00373454,"II",12383405,12384628,"plus"
13276,1.901258295,10.58092722,2.47643961,0.432437767,"II",12384529,12386817,"minus"
13277,31.07333985,38.12647023,0.295115657,0.603656571,"II",12388229,12389775,"plus"
13278,5567.788153,2145.892613,-1.375526438,5.69e-05,"II",12390063,12392593,"plus"
13280,9032.739361,3686.730104,-1.292821776,0.001512617,"II",12411558,12412453,"minus"
13281,36.97836851,28.76947626,-0.362142617,0.289140412,"II",12415463,12417463,"minus"
13284,10485.96271,9465.294369,-0.147740041,0.54976313,"II",12423448,12425632,"minus"
13285,5.304926472,13.58757965,1.356883832,0.646254606,"II",12430724,12432247,"minus"
13287,8.523682108,22.54239191,1.40309191,0.276488454,"II",12433352,12435782,"minus"
13289,35960.15215,62976.72261,0.808419555,0.003269762,"IV",14487059,14505139,"minus"
13290,197.3743799,6.190319448,-4.994777062,5.56e-07,"IV",14516996,14519509,"minus"
13292,54.54417843,385.6156196,2.821666361,9.77e-05,"IV",14482307,14486413,"plus"
13294,16.09300657,52.98178087,1.719062456,0.075728305,"IV",14549799,14551929,"minus"
13295,429.750172,660.6762824,0.620445337,0.137436513,"IV",14565332,14567365,"plus"
13297,30.4294555,34.94812713,0.199746625,0.833247023,"IV",14574796,14576553,"plus"
13298,45.82175783,239.7927235,2.387683171,0.003594454,"IV",14553570,14554855,"minus"
13301,19869.72216,15523.35993,-0.356130846,0.277320024,"IV",14768123,14769316,"plus"
13302,5241.006241,5382.578166,0.038453538,0.651891656,"IV",14765442,14766626,"minus"
13303,181.8842574,332.9399191,0.87224118,0.038215644,"IV",14761794,14765401,"minus"
13304,20.86003099,40.51947612,0.95787422,0.311643026,"IV",14758387,14760864,"minus"
13306,824.2131004,168.2304899,-2.292578193,1.62e-08,"IV",14781805,14783363,"plus"
13307,53479.34298,38098.83344,-0.489234917,0.064875461,"IV",14787136,14791454,"plus"
13308,34900.72513,25343.79314,-0.461624547,0.285656059,"IV",14796385,14797482,"minus"
13310,167.8771776,169.2900643,0.01209119,0.761934961,"IV",14799313,14801032,"plus"
13311,231929.8047,197595.2568,-0.231139913,0.440797632,"IV",14822500,14825146,"minus"
13312,3235.281595,6174.089092,0.932335013,0.001765607,"IV",14826417,14829083,"minus"
13313,12.14693318,11.03176533,-0.138928439,0.897003138,"IV",14840278,14843257,"minus"
13317,2419.826324,3723.487051,0.621750835,0.128097958,"IV",14837134,14853633,"plus"
13318,21.73385939,10.13990827,-1.099899782,0.453811114,"IV",14855255,14861706,"minus"
13319,6174.072905,1807.423385,-1.772288025,6.05e-06,"IV",14919592,14920391,"plus"
13321,10685.55478,14475.41196,0.437942594,0.123488563,"IV",14677347,14687372,"plus"
13322,712.6313178,1407.578445,0.981987535,0.001413486,"IV",14642996,14653347,"minus"
13323,9512.710765,5832.279834,-0.705796571,0.025743007,"IV",14657052,14658138,"plus"
13324,4689.01097,4530.789351,-0.049521237,0.942788791,"IV",14766733,14767705,"minus"
13325,4852.924302,3006.033947,-0.690993055,0.013052898,"IV",14770624,14773503,"minus"
13326,4984.682668,5437.784332,0.12551727,0.866837673,"IV",14663644,14675110,"plus"
13327,947.9099502,404.824893,-1.227452007,0.000551275,"IV",14862441,14869969,"plus"
13328,724.6410405,2137.103946,1.560318659,4.74e-08,"IV",14637723,14641200,"plus"
13329,130.0929664,178.5350302,0.456664208,0.349359374,"IV",14703169,14704206,"minus"
13331,368.5278819,2049.489959,2.475419243,0.006046002,"IV",14734314,14745518,"plus"
13332,6009.399727,4581.928738,-0.391265868,0.189372587,"IV",14769535,14770665,"plus"
13334,52.64165418,144.0737341,1.452530614,0.002730664,"IV",14783355,14784199,"minus"
13335,183.6165616,203.5983712,0.149029829,0.779470288,"IV",14813065,14816356,"minus"
13336,104.6999196,261.5629508,1.320897869,0.006879728,"IV",14905032,14909654,"minus"
13338,2.058746526,12.01703928,2.545243372,0.268190116,"IV",14715768,14720408,"plus"
13339,7323.736726,4922.590498,-0.573162201,0.106882134,"V",17871375,17879897,"plus"
13340,12860.42909,9705.313756,-0.40609202,0.165359662,"V",17845715,17855965,"minus"
13343,45662.73294,31206.16663,-0.549186061,0.047568822,"V",18020837,18042327,"plus"
13344,13478.38149,10743.3587,-0.327202171,0.197229777,"V",18043541,18052295,"plus"
13345,10560.87975,10918.84372,0.048090066,0.974575082,"V",18062007,18066281,"minus"
13347,91507.59811,75636.24285,-0.274813838,0.258598117,"V",18069992,18077432,"minus"
13348,125.4534243,76.87398326,-0.706584521,0.293009787,"V",18082375,18083445,"minus"
13349,5140.507815,1815.847871,-1.501267545,0.000503817,"V",18085602,18086409,"minus"
13350,7165.359994,3526.420528,-1.022834661,0.006774597,"V",18087105,18098091,"plus"
13352,1431.437724,7651.243617,2.418229353,0.002798587,"V",17994778,18001342,"minus"
13353,963.7683111,858.0024531,-0.167704593,0.375615359,"V",17986231,17994236,"plus"
13354,17195.10452,16416.41371,-0.066858892,0.88354557,"V",17968507,17980055,"minus"
13355,17019.17467,16449.16593,-0.049146644,0.598398584,"V",17954095,17966899,"minus"
13358,3827.210992,3069.460474,-0.318308346,0.368232174,"V",19955429,19958881,"plus"
13359,507.4143426,440.6631438,-0.203488062,0.4270571,"V",19949965,19955086,"plus"
13360,36987.03543,23004.61055,-0.685096638,0.078591657,"V",19946703,19949064,"minus"
13361,4028.816329,2703.466208,-0.575545712,0.034499006,"V",19898030,19907405,"minus"
13362,3198.89541,2553.408728,-0.325149333,0.261714944,"V",19927850,19934292,"minus"
13363,33.55584381,27.44873408,-0.289824422,0.818784521,"V",19925377,19926089,"minus"
13365,9557.64459,6018.511701,-0.667248349,0.057748238,"V",19916524,19919965,"plus"
13366,988.4663151,1290.68527,0.384873539,0.128434918,"V",20011928,20015046,"plus"
13369,1697.945213,762.1804985,-1.155585309,0.008134334,"X",14381219,14381821,"minus"
13370,1520.229506,788.4966747,-0.947112565,0.036553868,"X",14383181,14383792,"plus"
13373,19903.89691,11473.6299,-0.794729031,0.013227438,"IV",13370629,13371589,"plus"
13375,84.80094831,72.48144363,-0.226468708,0.914310553,"IV",13365145,13368357,"plus"
13376,4364.185379,3374.768158,-0.37092399,0.257492719,"IV",13371972,13377345,"plus"
13378,36337.7547,23674.23152,-0.618151683,0.083228984,"IV",13380363,13381901,"minus"
13379,19444.44188,14865.88042,-0.387352918,0.256024542,"IV",13389133,13398775,"minus"
13380,686.155732,515.9279724,-0.411366384,0.328562522,"IV",13399043,13400489,"minus"
13381,336.7463535,277.2453871,-0.280498867,0.648521173,"IV",13401282,13403718,"plus"
13382,4499.67428,5411.289422,0.266151833,0.640496977,"IV",13408989,13412873,"minus"
13383,15605.85129,6657.866332,-1.228955246,7.83e-05,"IV",13413541,13414847,"minus"
13385,1456.983706,3319.942861,1.188173669,0.016368562,"IV",13403747,13408247,"minus"
13387,1918.823221,2464.998351,0.361364878,0.244480675,"II",11535101,11538751,"minus"
13388,19.29793626,34.10191722,0.821406278,0.442737167,"II",11521535,11523132,"plus"
