"GeneID","N2.Mean_N","WDR5.Mean_N","Fold.Change_Log2","P.Value","Chrom.No","start","end","strand","gene_name","description"
12988,1584.453402,1131.915573,-0.484138554,1,"II",13280069,13285712,0,"ztf-22","Caenorhabditis elegans Protein ZTF-22 (ztf-22) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064410]"
12989,190.7042612,230.3332968,0.27401972,1,"II",13272564,13304020,0,"Y48C3A.5","Caenorhabditis elegans Protein Y48C3A.5, isoform b. [Source:RefSeq mRNA;Acc:NM_182245]"
12990,3341.795213,2420.434051,-0.464876381,1,"II",13322467,13330455,0,"sam-10","Caenorhabditis elegans Protein SAM-10, isoform a. [Source:RefSeq mRNA;Acc:NM_001267450]"
12992,2089.149743,1084.778126,-0.946988996,0.027653133,"II",13338212,13339812,0,"mrpl-20","Caenorhabditis elegans Protein MRPL-20 (mrpl-20) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064416]"
12993,60.09955959,75.780997,0.319264329,1,"II",13340696,13347814,0,"dmsr-3","Caenorhabditis elegans Protein DMSR-3 (dmsr-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064417]"
12994,7751.357621,5276.143391,-0.555158246,0.697383684,"II",13376353,13388630,0,"Y48C3A.12","Caenorhabditis elegans Protein Y48C3A.12 (Y48C3A.12) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064419]"
12995,4529.138008,3725.449887,-0.281538529,1,"II",13389691,13401744,0,"Y48C3A.14","Caenorhabditis elegans Protein Y48C3A.14, isoform a. [Source:RefSeq mRNA;Acc:NM_001267452]"
12996,2668.712307,2102.715431,-0.34361566,1,"II",13402910,13404483,0,"pinn-4","Caenorhabditis elegans Protein PINN-4 (pinn-4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064423]"
12997,702.92807,597.4263573,-0.236849182,1,"II",13412579,13414690,0,"Y48C3A.18","Caenorhabditis elegans Protein Y48C3A.18, isoform a. [Source:RefSeq mRNA;Acc:NM_064425]"
12998,2435.803683,2049.030328,-0.248186068,1,"II",13369537,13375220,0,"Y48C3A.20","Caenorhabditis elegans Protein Y48C3A.20 (Y48C3A.20) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064418]"
12999,4768.36912,3853.065503,-0.307103341,1,"II",13670737,13694711,0,"rpoa-1","Caenorhabditis elegans Protein RPOA-1, isoform a. [Source:RefSeq mRNA;Acc:NM_001027279]"
13000,1701.393835,1273.483229,-0.41694503,1,"II",13542765,13547559,0,"ddl-2","Caenorhabditis elegans Protein DDL-2 (ddl-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064446]"
13001,5432.891154,3827.928845,-0.505409732,0.960349255,"II",13533562,13541001,0,"Y48E1B.2","Caenorhabditis elegans Protein Y48E1B.2, isoform a. [Source:RefSeq mRNA;Acc:NM_064444]"
13002,3518.03491,2843.340312,-0.307833588,1,"II",13547865,13567896,0,"Y48E1B.3","Caenorhabditis elegans Protein Y48E1B.3, isoform d. [Source:RefSeq mRNA;Acc:NM_001267470]"
13004,1079.982839,893.103025,-0.272734484,1,"II",13568147,13574991,0,"mrpl-37","Caenorhabditis elegans Protein MRPL-37 (mrpl-37) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064449]"
13006,870.5569436,772.0459933,-0.173099668,1,"II",13575861,13584420,0,"lin-38","Caenorhabditis elegans Protein LIN-38 (lin-38) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064451]"
13007,716.3697457,75.33296895,-3.260101351,1.77e-28,"II",13585685,13588937,0,"Y48E1B.8","Caenorhabditis elegans Protein Y48E1B.8 (Y48E1B.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064452]"
13008,249.3366652,362.1277509,0.531078813,0.888771607,"II",13590632,13593663,0,"clec-146","Caenorhabditis elegans Protein CLEC-146, isoform b (clec-146) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001267473]"
13009,41.43615312,69.76984028,0.737893929,0.436439689,"II",13594991,13596473,0,"fbxc-23","Caenorhabditis elegans Protein FBXC-23 (fbxc-23) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064454]"
13011,4094.600492,3559.340134,-0.202272056,1,"II",13523043,13531125,0,"snx-14","Caenorhabditis elegans Protein SNX-14, isoform a. [Source:RefSeq mRNA;Acc:NM_064443]"
13013,26.72100565,112.4296628,2.056252734,0.049377059,"II",13588969,13590462,0,"clec-145","Caenorhabditis elegans Protein CLEC-145 (clec-145) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027285]"
13014,2608.052183,2439.072414,-0.097012313,1,"II",13414959,13424286,0,"Y48E1C.1","Caenorhabditis elegans Protein Y48E1C.1, isoform b (Y48E1C.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064426]"
13015,2815.959662,2135.459923,-0.399604297,1,"II",13424479,13428848,0,"Y48E1C.2","Caenorhabditis elegans Protein Y48E1C.2 (Y48E1C.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064428]"
13016,877.4663801,955.6596391,0.12351147,1,"II",13437692,13441336,0,"tbc-15","Caenorhabditis elegans Protein TBC-15 (tbc-15) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_182167]"
13017,1879.503241,1112.593951,-0.75793844,0.119354618,"II",13433911,13436749,0,"Y48E1C.4","Caenorhabditis elegans Protein Y48E1C.4, isoform a. [Source:RefSeq mRNA;Acc:NM_064429]"
13018,6204.874176,4107.888435,-0.595330756,0.547400809,"I",13489581,13491044,0,"Y48G10A.1","Caenorhabditis elegans Protein Y48G10A.1 (Y48G10A.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060970]"
13019,2250.373737,1296.939112,-0.796466043,0.053719399,"I",13477390,13487357,0,"Y48G10A.2","Caenorhabditis elegans Protein Y48G10A.2, isoform a. [Source:RefSeq mRNA;Acc:NM_001265242]"
13020,3778.877039,3056.298459,-0.306458702,1,"I",13471803,13474170,0,"Y48G10A.3","Caenorhabditis elegans Protein Y48G10A.3 (Y48G10A.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060968]"
13021,3562.339706,2856.86855,-0.318650918,1,"I",13455505,13470340,0,"Y48G10A.4","Caenorhabditis elegans Protein Y48G10A.4, isoform a (Y48G10A.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001265239]"
13023,11.21232503,32.67548209,1.499695454,0.050386645,"I",13451543,13452708,0,"Y48G10A.6","Caenorhabditis elegans Protein Y48G10A.6 (Y48G10A.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001026604]"
13024,5219.585617,2767.656404,-0.915609691,0.001161857,"V",14347761,14350429,0,"cept-2","Caenorhabditis elegans Protein Y49A3A.1 (Y49A3A.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074157]"
13025,39320.98668,33514.53383,-0.230545508,1,"V",14351702,14353903,0,"vha-13","Caenorhabditis elegans Protein VHA-13 (vha-13) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074158]"
13026,2427.920724,1375.236507,-0.820614815,0.017417813,"V",14354435,14355695,0,"Y49A3A.3","Caenorhabditis elegans Protein Y49A3A.3 (Y49A3A.3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074159]"
13027,4.366347201,16.65200102,1.904570059,0.044626885,"V",14356885,14358335,0,"Y49A3A.4","Caenorhabditis elegans Protein Y49A3A.4 (Y49A3A.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074161]"
13028,0,0.597114966,3.826520112,0.407567526,"X",10358434,10360415,0,"Y49A10A.1","Caenorhabditis elegans Protein Y49A10A.1 (Y49A10A.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_077337]"
13029,3614.640354,2288.877871,-0.659460917,0.23778051,"III",12372536,12373740,0,"glrx-5","Caenorhabditis elegans Protein GLRX-5 (glrx-5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067209]"
13030,4712.434422,861.6609586,-2.45272297,8.45e-21,"III",12378941,12380461,0,"Y49E10.4","Caenorhabditis elegans Protein Y49E10.4 (Y49E10.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067212]"
13033,17.99110229,56.02317676,1.663764895,0.004841152,"III",12395956,12398882,0,"Y49E10.10","Caenorhabditis elegans Protein Y49E10.10 (Y49E10.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067216]"
13034,3765.983393,4049.327087,0.104966715,1,"III",12399262,12420563,0,"tat-1","Caenorhabditis elegans Protein TAT-1, isoform b (tat-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027724]"
13035,2015.690338,2299.190497,0.188724405,1,"III",12430419,12433660,0,"Y49E10.16","Caenorhabditis elegans Protein Y49E10.16, isoform a. [Source:RefSeq mRNA;Acc:NM_001268239]"
13036,27.36881904,80.77116359,1.596847778,0.004322694,"III",12436451,12440955,0,"fbxa-218","Caenorhabditis elegans Protein FBXA-218, isoform a. [Source:RefSeq mRNA;Acc:NM_001268241]"
13037,1476.457484,2281.542296,0.626252567,0.373568337,"III",12442573,12446000,0,"Y49E10.18","Caenorhabditis elegans Protein Y49E10.18 (Y49E10.18) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067222]"
13038,21933.34255,17362.52935,-0.337211165,1,"III",12446574,12453083,0,"ani-1","Caenorhabditis elegans Protein ANI-1 (ani-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067223]"
13039,2866.21386,3691.425965,0.365048336,1,"III",12453625,12456745,0,"scav-3","Caenorhabditis elegans Protein SCAV-3 (scav-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067224]"
13040,1501.267598,1358.426467,-0.142889317,1,"III",12457498,12465720,0,"Y49E10.21","Caenorhabditis elegans Protein Y49E10.21, isoform a. [Source:RefSeq mRNA;Acc:NM_001268243]"
13041,480.7883672,301.1419232,-0.677675584,0.325049154,"III",12466518,12468176,0,"pstk-1","Caenorhabditis elegans Protein PSTK-1 (pstk-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067226]"
13042,143.6130931,392.9650769,1.455264522,0.001294655,"III",12472839,12484433,0,"cccp-1","Caenorhabditis elegans Protein CCCP-1, isoform a (cccp-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067227]"
13043,1.157124219,4.726797019,2.082438574,0.186652894,"III",12484693,12488161,0,"arrd-16","Caenorhabditis elegans Protein ARRD-16, isoform a (arrd-16) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067228]"
13044,0,2.166474728,5.713346961,0.096187614,"III",12488578,12491983,0,"Y49E10.25","Caenorhabditis elegans Protein Y49E10.25 (Y49E10.25) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_067229]"
13045,0,0,NA,NA,"III",12434310,12435122,0,"Y49E10.27","Caenorhabditis elegans Protein Y49E10.27 (Y49E10.27) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001027726]"
13046,6.626567245,12.92581393,0.987785142,0.472174229,"V",14726892,14727225,0,"Y50E8A.1","Caenorhabditis elegans Protein Y50E8A.1 (Y50E8A.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074234]"
13047,0.316178068,3.939561018,3.431883923,0.112996032,"V",14728426,14728839,0,"Y50E8A.2","Caenorhabditis elegans Protein Y50E8A.2 (Y50E8A.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074235]"
13048,10.20317635,10.25397641,0.052816445,1,"V",14734897,14736120,0,"Y50E8A.5","Caenorhabditis elegans Protein Y50E8A.5 (Y50E8A.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074238]"
13049,0,1.080388142,4.712080143,0.223541199,"V",14738885,14741311,0,"Y50E8A.6","Caenorhabditis elegans Protein Y50E8A.6 (Y50E8A.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074239]"
13050,0,1.920532538,5.535608172,0.112696289,"V",14745669,14748690,0,"lipl-8","Caenorhabditis elegans Protein LIPL-8 (lipl-8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074240]"
13052,1.815318747,5.615314644,1.617165268,0.348293666,"V",14778395,14779699,0,"scrm-7","Caenorhabditis elegans Protein SCRM-7, isoform c. [Source:RefSeq mRNA;Acc:NM_001276962]"
13053,0.658194529,7.125490493,3.27909622,0.03297877,"V",14780066,14781063,0,"Y50E8A.10","Caenorhabditis elegans Protein Y50E8A.10 (Y50E8A.10) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074246]"
13054,0.49892969,0.531646406,0.290684625,1,"V",14781478,14782194,0,"Y50E8A.11","Caenorhabditis elegans Protein Y50E8A.11 (Y50E8A.11) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_074247]"
13055,19.93843335,21.97080076,0.124330566,1,"V",14782697,14783986,0,"Y50E8A.12","Caenorhabditis elegans Protein Y50E8A.12, isoform c. [Source:RefSeq mRNA;Acc:NM_001269689]"
13058,0,0.597114966,3.826520112,0.407567526,"V",18283021,18286412,0,"clec-247","Caenorhabditis elegans Protein CLEC-247 (clec-247) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075176]"
13060,0,15.70986171,8.565713507,0.002966535,"V",18290924,18291320,0,"Y51A2A.4","Caenorhabditis elegans Protein Y51A2A.4, isoform a. [Source:RefSeq mRNA;Acc:NM_001269866]"
13061,0.840946151,0.265823203,-1.544952651,0.694563491,"V",18298778,18300685,0,"Y51A2A.5","Caenorhabditis elegans Protein Y51A2A.5 (Y51A2A.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075180]"
13062,11.00185215,2.642886182,-2.117532751,0.043990416,"V",18302686,18303478,0,"Y51A2A.6","Caenorhabditis elegans Protein Y51A2A.6 (Y51A2A.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075181]"
13063,0,0.271521646,2.72153341,0.643098228,"V",18304040,18305543,0,"clec-249","Caenorhabditis elegans Protein CLEC-248 (clec-248) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029085]"
13066,0,0.265823203,2.698172528,0.646847546,"V",18374466,18376727,0,"Y51A2B.2","Caenorhabditis elegans Protein Y51A2B.2 (Y51A2B.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075193]"
13068,0.49892969,2.426599488,2.59535311,0.290372461,"V",18386224,18389094,0,"Y51A2B.4","Caenorhabditis elegans Protein Y51A2B.4 (Y51A2B.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075195]"
13069,1.316389057,15.73719065,3.443082103,0.001615379,"V",18389252,18391249,0,"Y51A2B.5","Caenorhabditis elegans Protein Y51A2B.5 (Y51A2B.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075196]"
13070,0.342016461,5.987658791,4.040443474,0.043538399,"V",18391979,18394275,0,"Y51A2B.6","Caenorhabditis elegans Protein Y51A2B.6 (Y51A2B.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029086]"
13071,0,1.394584575,5.07149012,0.150234873,"V",18379091,18379261,0,"Y51A2B.8","Caenorhabditis elegans Protein Y51A2B.8 (Y51A2B.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001029087]"
13072,0,0,NA,NA,"V",18508845,18512571,0,"Y51A2D.1","Caenorhabditis elegans Protein Y51A2D.1, isoform a (Y51A2D.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001269882]"
13073,11.0093464,57.22427755,2.48712508,0.000212852,"V",18516852,18523668,0,"hmit-1.1","Caenorhabditis elegans Protein HMIT-1.1 (hmit-1.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075222]"
13074,33.45375475,32.26627955,-0.062012343,1,"V",18524866,18528852,0,"hmit-1.2","Caenorhabditis elegans Protein HMIT-1.2 (hmit-1.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075223]"
13075,2618.727502,2177.196861,-0.266605662,1,"V",18533936,18548997,0,"Y51A2D.7","Caenorhabditis elegans Protein Y51A2D.7, isoform b (Y51A2D.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075224]"
13076,1.946393584,4.145614104,1.116643051,0.600976531,"V",18550025,18553819,0,"Y51A2D.8","Caenorhabditis elegans Protein Y51A2D.8 (Y51A2D.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075226]"
13077,1419.888841,1593.663473,0.165525734,1,"V",18555434,18556526,0,"ttr-24","Caenorhabditis elegans Protein TTR-24, isoform b (ttr-24) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001269884]"
13078,1540.879826,966.9637043,-0.673883934,0.440096684,"V",18556761,18557994,0,"ttr-25","Caenorhabditis elegans Protein TTR-25, isoform a. [Source:RefSeq mRNA;Acc:NM_001269885]"
13079,61.9595003,538.4223915,3.106738433,2.81e-22,"V",18558838,18560247,0,"ttr-26","Caenorhabditis elegans Protein TTR-26 (ttr-26) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075229]"
13080,1260.609915,2023.477468,0.683223787,0.294307574,"V",18573120,18579578,0,"Y51A2D.13","Caenorhabditis elegans Protein Y51A2D.13, isoform a (Y51A2D.13) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075231]"
13081,323.375291,419.1006293,0.370362586,1,"V",18582641,18582859,0,"Y51A2D.14","Caenorhabditis elegans Protein Y51A2D.14 (Y51A2D.14) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075232]"
13082,305.8214175,335.7290851,0.138901349,1,"V",18592771,18611516,0,"grdn-1","Caenorhabditis elegans Protein Y51A2D.15, isoform a (Y51A2D.15) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001269887]"
13083,599.125708,423.2088023,-0.504208416,0.981635212,"V",18481181,18487085,0,"Y51A2D.18","Caenorhabditis elegans Protein Y51A2D.18 (Y51A2D.18) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_075219]"
13084,22.98133666,21.75787683,-0.050330882,1,"V",18612624,18613916,0,NA,NA
13085,5.944885932,6.34058105,0.089509694,1,"II",9405541,9406917,0,"mpz-6","Caenorhabditis elegans Protein MPZ-6 (mpz-6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063606]"
13086,179.4266637,80.59257565,-1.158639861,0.013364037,"II",9407795,9408900,0,"arrd-2","Caenorhabditis elegans Protein ARRD-2 (arrd-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063607]"
13087,13.49838347,18.0249551,0.408391538,1,"II",9404153,9404632,0,"Y51B9A.5","Caenorhabditis elegans Protein Y51B9A.5 (Y51B9A.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063605]"
13088,1.606728732,7.936683546,2.189336825,0.119416768,"II",9400765,9403078,0,"Y51B9A.6","Caenorhabditis elegans Protein Y51B9A.6, isoform a (Y51B9A.6) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001267281]"
13090,0.49892969,1.340512902,1.708195243,0.582196264,"II",9398807,9399769,0,"Y51B9A.8","Caenorhabditis elegans Protein Y51B9A.8 (Y51B9A.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063602]"
13091,13.25313449,35.79560183,1.465371693,0.090567536,"II",9395506,9397475,0,"Y51B9A.9","Caenorhabditis elegans Protein Y51B9A.9 (Y51B9A.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_063601]"
13092,1202.875261,1092.366372,-0.138685602,1,"II",13855910,13860904,0,NA,NA
13093,2242.382311,1743.064895,-0.36367884,1,"II",13862567,13872169,0,"Y51H1A.2","Caenorhabditis elegans Protein Y51H1A.2, isoform a. [Source:RefSeq mRNA;Acc:NM_001276753]"
13094,14853.0027,10993.79422,-0.434211455,1,"II",13872799,13875146,0,"Y51H1A.3","Caenorhabditis elegans Protein Y51H1A.3, isoform a. [Source:RefSeq mRNA;Acc:NM_064506]"
13095,5198.487536,3600.486718,-0.530285237,0.848301412,"II",13875990,13882192,0,"ing-3","Caenorhabditis elegans Protein ING-3 (ing-3) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_064508]"
13096,5994.626843,4220.346347,-0.506498535,0.966265379,"II",13888589,13898086,0,"mcd-1","Caenorhabditis elegans Protein MCD-1, isoform a. [Source:RefSeq mRNA;Acc:NM_001267483]"
13098,5.813811095,11.63600082,0.985292598,0.449582125,"IV",16474095,16477159,0,"Y51H4A.1","Caenorhabditis elegans Protein Y51H4A.1 (Y51H4A.1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070557]"
13099,0.49892969,0.32559332,-0.537369387,0.990712384,"IV",16493395,16494477,0,"Y51H4A.2","Caenorhabditis elegans Protein Y51H4A.2 (Y51H4A.2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070559]"
13100,56.11279599,82.96776206,0.557999406,0.846072557,"IV",16503420,16505636,0,"zip-7","Caenorhabditis elegans Protein ZIP-7 (zip-7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070560]"
13101,36.88376522,57.31591177,0.634018302,0.739539128,"IV",16522550,16526089,0,"Y51H4A.5","Caenorhabditis elegans Protein Y51H4A.5 (Y51H4A.5) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070561]"
13103,909.5455281,1223.81696,0.427663782,1,"IV",16535780,16542289,0,"Y51H4A.7","Caenorhabditis elegans Protein Y51H4A.7 (Y51H4A.7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070563]"
13104,183.5322381,379.5442307,1.050474891,0.039108404,"IV",16575115,16578482,0,"Y51H4A.8","Caenorhabditis elegans Protein Y51H4A.8 (Y51H4A.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070564]"
13105,0,0,NA,NA,"IV",16626195,16626425,0,"fip-7","Caenorhabditis elegans Protein FIP-7 (fip-7) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070566]"
13106,4756.944087,3877.054497,-0.295161843,1,"IV",16647092,16655987,0,"set-26","Caenorhabditis elegans Protein SET-26 (set-26) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070570]"
13107,38.07378266,144.1332139,1.908198626,1.08e-05,"IV",16640217,16646251,0,"Y51H4A.13","Caenorhabditis elegans Protein Y51H4A.13 (Y51H4A.13) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070569]"
13109,4352.414809,2226.20298,-0.968002319,0.001585463,"IV",16656285,16657170,0,"Y51H4A.15","Caenorhabditis elegans Protein Y51H4A.15 (Y51H4A.15) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070571]"
13110,0,0.32559332,2.924025289,0.610920086,"IV",16662336,16663983,0,NA,NA
13111,177.2143174,274.0467465,0.636543574,0.524072303,"IV",16664289,16671226,0,"sta-1","Caenorhabditis elegans Protein STA-1, isoform c (sta-1) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_001129343]"
13116,0.316178068,1.600637661,2.21001793,0.452077153,"IV",16720682,16722628,0,"Y51H4A.22","Caenorhabditis elegans Protein Y51H4A.22 (Y51H4A.22) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070578]"
13117,0,0.265823203,2.698172528,0.646847546,"IV",16722883,16723859,0,"Y51H4A.23","Caenorhabditis elegans Protein Y51H4A.23 (Y51H4A.23) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070579]"
13119,24.8943976,194.4980601,2.919707286,1.74e-16,"IV",16736298,16743048,0,"Y51H4A.25","Caenorhabditis elegans Protein Y51H4A.25, isoform a. [Source:RefSeq mRNA;Acc:NM_001028310]"
13120,0.316178068,0.543043293,0.696431289,0.950117921,"IV",16627976,16628345,0,"fipr-28","Caenorhabditis elegans Protein FIPR-28 (fipr-28) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_070567]"
13121,0.997859381,0.537344849,-0.70344974,0.928566607,"I",10964511,10966306,0,"spe-38","Caenorhabditis elegans Protein SPE-38 (spe-38) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060452]"
13122,1917.438359,1067.324161,-0.846524718,0.0428935,"I",10966483,10970159,0,"Y52B11A.2","Caenorhabditis elegans Protein Y52B11A.2, isoform a. [Source:RefSeq mRNA;Acc:NM_001026611]"
13123,2532.313465,2111.638478,-0.261385351,1,"I",10970491,10979596,0,"Y52B11A.3","Caenorhabditis elegans Protein Y52B11A.3, isoform a. [Source:RefSeq mRNA;Acc:NM_001026613]"
13124,24.93855082,33.72691889,0.438066237,1,"I",10980001,11004276,0,"Y52B11A.4","Caenorhabditis elegans Protein Y52B11A.4 (Y52B11A.4) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060455]"
13125,0.316178068,0,-3.387069112,0.549028337,"I",11015479,11017490,0,"clec-92","Caenorhabditis elegans Protein CLEC-92 (clec-92) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060456]"
13126,86.51376431,71.59758445,-0.288225787,1,"I",11018564,11025646,0,"mltn-2","Caenorhabditis elegans Protein MLTN-2 (mltn-2) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060457]"
13127,3609.604349,2629.794921,-0.457672994,1,"I",11032335,11033947,0,"Y52B11A.8","Caenorhabditis elegans Protein Y52B11A.8 (Y52B11A.8) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060458]"
13128,4392.046044,3565.154575,-0.300561097,1,"I",11034085,11038812,0,"dox-1","Caenorhabditis elegans Protein Y52B11A.9 (Y52B11A.9) mRNA, complete cds. [Source:RefSeq mRNA;Acc:NM_060459]"
